,ID,Verb,Embedding,Context,Target,target.LMEDS,MatrixOrComplement,CollapsedProminence,PredType,Answer
2501,383,think,negation,"A: Yeah, but, uh, I guess most of the things that happen around here are pretty, uh, innocuous. Although, uh, from what I hear in the news, and I saw an episode of the T V show, COPS uh, one time that was in Pittsburgh, B: Uh-huh. A: and, uh, it did surprise me, because, you know, they were doing drug arrests and things like that,","but I don't really think those things happen too often because, like I said, from what's reported in the news, at least, it's not all that common.",but I don't really think those things happen too often,compl,COMPLEMENT,Non-Factive,0
2502,383,think,negation,"A: Yeah, but, uh, I guess most of the things that happen around here are pretty, uh, innocuous. Although, uh, from what I hear in the news, and I saw an episode of the T V show, COPS uh, one time that was in Pittsburgh, B: Uh-huh. A: and, uh, it did surprise me, because, you know, they were doing drug arrests and things like that,","but I don't really think those things happen too often because, like I said, from what's reported in the news, at least, it's not all that common.",but I don't really think those things happen too often,compl,COMPLEMENT,Non-Factive,-2
2503,383,think,negation,"A: Yeah, but, uh, I guess most of the things that happen around here are pretty, uh, innocuous. Although, uh, from what I hear in the news, and I saw an episode of the T V show, COPS uh, one time that was in Pittsburgh, B: Uh-huh. A: and, uh, it did surprise me, because, you know, they were doing drug arrests and things like that,","but I don't really think those things happen too often because, like I said, from what's reported in the news, at least, it's not all that common.",but I don't really think those things happen too often,compl,COMPLEMENT,Non-Factive,-2
2504,383,think,negation,"A: Yeah, but, uh, I guess most of the things that happen around here are pretty, uh, innocuous. Although, uh, from what I hear in the news, and I saw an episode of the T V show, COPS uh, one time that was in Pittsburgh, B: Uh-huh. A: and, uh, it did surprise me, because, you know, they were doing drug arrests and things like that,","but I don't really think those things happen too often because, like I said, from what's reported in the news, at least, it's not all that common.",but I don't really think those things happen too often,compl,COMPLEMENT,Non-Factive,-2
2505,383,think,negation,"A: Yeah, but, uh, I guess most of the things that happen around here are pretty, uh, innocuous. Although, uh, from what I hear in the news, and I saw an episode of the T V show, COPS uh, one time that was in Pittsburgh, B: Uh-huh. A: and, uh, it did surprise me, because, you know, they were doing drug arrests and things like that,","but I don't really think those things happen too often because, like I said, from what's reported in the news, at least, it's not all that common.",but I don't really think those things happen too often,compl,COMPLEMENT,Non-Factive,-1
2506,383,think,negation,"A: Yeah, but, uh, I guess most of the things that happen around here are pretty, uh, innocuous. Although, uh, from what I hear in the news, and I saw an episode of the T V show, COPS uh, one time that was in Pittsburgh, B: Uh-huh. A: and, uh, it did surprise me, because, you know, they were doing drug arrests and things like that,","but I don't really think those things happen too often because, like I said, from what's reported in the news, at least, it's not all that common.",but I don't really think those things happen too often,compl,COMPLEMENT,Non-Factive,-2
2507,383,think,negation,"A: Yeah, but, uh, I guess most of the things that happen around here are pretty, uh, innocuous. Although, uh, from what I hear in the news, and I saw an episode of the T V show, COPS uh, one time that was in Pittsburgh, B: Uh-huh. A: and, uh, it did surprise me, because, you know, they were doing drug arrests and things like that,","but I don't really think those things happen too often because, like I said, from what's reported in the news, at least, it's not all that common.",but I don't really think those things happen too often,compl,COMPLEMENT,Non-Factive,-1
2508,383,think,negation,"A: Yeah, but, uh, I guess most of the things that happen around here are pretty, uh, innocuous. Although, uh, from what I hear in the news, and I saw an episode of the T V show, COPS uh, one time that was in Pittsburgh, B: Uh-huh. A: and, uh, it did surprise me, because, you know, they were doing drug arrests and things like that,","but I don't really think those things happen too often because, like I said, from what's reported in the news, at least, it's not all that common.",but I don't really think those things happen too often,compl,COMPLEMENT,Non-Factive,-2
2509,383,think,negation,"A: Yeah, but, uh, I guess most of the things that happen around here are pretty, uh, innocuous. Although, uh, from what I hear in the news, and I saw an episode of the T V show, COPS uh, one time that was in Pittsburgh, B: Uh-huh. A: and, uh, it did surprise me, because, you know, they were doing drug arrests and things like that,","but I don't really think those things happen too often because, like I said, from what's reported in the news, at least, it's not all that common.",but I don't really think those things happen too often,compl,COMPLEMENT,Non-Factive,-2
2510,383,think,negation,"A: Yeah, but, uh, I guess most of the things that happen around here are pretty, uh, innocuous. Although, uh, from what I hear in the news, and I saw an episode of the T V show, COPS uh, one time that was in Pittsburgh, B: Uh-huh. A: and, uh, it did surprise me, because, you know, they were doing drug arrests and things like that,","but I don't really think those things happen too often because, like I said, from what's reported in the news, at least, it's not all that common.",but I don't really think those things happen too often,compl,COMPLEMENT,Non-Factive,-1
